DeveloperName__c,FulfilmentType__c,FulfilmentType__r.ReferenceName__c,FulfilmentTypeReference__c,Id,Name,NextStatus__c,ReferenceName__c,RelatedFlow__c,RelatedTaskInformation__c,Status__c,Tasks__c
SET_UP_PROVIDER_TRUST_AWAITING_AD_HOC_ACTION,a2hSl0000004HnLIAU,PROVIDER_TRUST,,a2gSl000000Q2qFIAS,Awaiting ad hoc action Set up provider trust,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,Has the action been completed and any relevant documents been saved down?;Is the fulfilment ready to go back to usual process?
SET_UP_PROVIDER_TRUST_AWAITING_PRE-REQUISITES,a2hSl0000004HnLIAU,PROVIDER_TRUST,,a2gSl000000Q2qGIAS,Awaiting pre-requisites Set up provider trust,,,FulfilmentScreenMiscellaneousAwaitPreReq,get_and_aml_trustees,Awaiting pre-requisites,Have any additional trustees passed AML?
OPEN_AIG_RELEVANT_LIFE_COVER_SUBMIT_FULFILMENT,a2hSl0000004HnMIAU,OPEN_AIG_RELEVANT_LIFE_COVER,,a2gSl000000Q2qHIAS,Submit fulfilment Open AIG Relevant Life Cover,Chase provider,,FulfilmentScreenSubmitInflowFufilment,submit_protection_fulfilment,Submit fulfilment,Has the policy been submitted on LifeQuote?;Has the client been informed of the next steps?
OPEN_AIG_RELEVANT_LIFE_COVER_CHASE_CLIENT_ACTION,a2hSl0000004HnMIAU,OPEN_AIG_RELEVANT_LIFE_COVER,,a2gSl000000Q2qIIAS,Chase client action Open AIG Relevant Life Cover,Investment checks,,FulfilmentScreenChaseProtectionClient,chase_client_acceptance,Chase client action,Has LifeQuote been informed of the policy start date?;Has the policy been added to IO and the ID added to Salesforce?;Has the policy been added to the clients Google Drive?
OPEN_AIG_RELEVANT_LIFE_COVER_AWAITING_AD_HOC_ACTION,a2hSl0000004HnMIAU,OPEN_AIG_RELEVANT_LIFE_COVER,,a2gSl000000Q2qJIAS,Awaiting ad hoc action Open AIG Relevant Life Cover,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,Has the action been completed and any relevant documents been saved down?;Is the fulfilment ready to go back to usual process?
OPEN_AIG_RELEVANT_LIFE_COVER_INVESTMENT_CHECKS,a2hSl0000004HnMIAU,OPEN_AIG_RELEVANT_LIFE_COVER,,a2gSl000000Q2qKIAS,Investment checks Open AIG Relevant Life Cover,Complete,,FulfilmentScreenInvestmentChecks,fulfilment_investment_checks,Investment checks,Has the policy been set up correctly in IO?;Was the policy placed in force correctly?
OPEN_AIG_FAMILY_INCOME_BENEFIT_SUBMIT_FULFILMENT,a2hSl0000004HnNIAU,OPEN_AIG_FAMILY_INCOME_BENEFIT,,a2gSl000000Q2qLIAS,Submit fulfilment Open AIG Family Income Benefit,Chase provider,,FulfilmentScreenSubmitInflowFufilment,submit_protection_fulfilment,Submit fulfilment,Has the policy been submitted on LifeQuote?;Has the client been informed of the next steps?
OPEN_AIG_FAMILY_INCOME_BENEFIT_CHASE_CLIENT_ACTION,a2hSl0000004HnNIAU,OPEN_AIG_FAMILY_INCOME_BENEFIT,,a2gSl000000Q2qMIAS,Chase client action Open AIG Family Income Benefit,Investment checks,,FulfilmentScreenChaseProtectionClient,chase_client_acceptance,Chase client action,Have any changes to the policy type been flagged to planning?;Has LifeQuote been informed of the policy start date?;Has the policy been added to IO and the ID added to Salesforce?;Has the policy been added to the clients Google Drive?
OPEN_AIG_FAMILY_INCOME_BENEFIT_AWAITING_AD_HOC_ACTION,a2hSl0000004HnNIAU,OPEN_AIG_FAMILY_INCOME_BENEFIT,,a2gSl000000Q2qNIAS,Awaiting ad hoc action Open AIG Family Income Benefit,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,Has the action been completed and any relevant documents been saved down?;Is the fulfilment ready to go back to usual process?
OPEN_AIG_FAMILY_INCOME_BENEFIT_INVESTMENT_CHECKS,a2hSl0000004HnNIAU,OPEN_AIG_FAMILY_INCOME_BENEFIT,,a2gSl000000Q2qOIAS,Investment checks Open AIG Family Income Benefit,Complete,,FulfilmentScreenInvestmentChecks,fulfilment_investment_checks,Investment checks,Has the policy been set up correctly in IO?;Was the policy placed in force correctly?
OPEN_AIG_LIFE_COVER_SUBMIT_FULFILMENT,a2hSl0000004HnOIAU,OPEN_AIG_LIFE_COVER,,a2gSl000000Q2qPIAS,Submit fulfilment Open AIG Life Cover,Chase provider,,FulfilmentScreenSubmitInflowFufilment,submit_protection_fulfilment,Submit fulfilment,Has the policy been submitted on LifeQuote?;Has the client been informed of the next steps?
OPEN_AIG_LIFE_COVER_CHASE_CLIENT_ACTION,a2hSl0000004HnOIAU,OPEN_AIG_LIFE_COVER,,a2gSl000000Q2qQIAS,Chase client action Open AIG Life Cover,Investment checks,,FulfilmentScreenChaseProtectionClient,chase_client_acceptance,Chase client action,Have any changes to the policy type been flagged to planning?;Has LifeQuote been informed of the policy start date?;Has the policy been added to IO and the ID added to Salesforce?;Has the policy been added to the clients Google Drive?
OPEN_AIG_LIFE_COVER_AWAITING_AD_HOC_ACTION,a2hSl0000004HnOIAU,OPEN_AIG_LIFE_COVER,,a2gSl000000Q2qRIAS,Awaiting ad hoc action Open AIG Life Cover,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,Has the action been completed and any relevant documents been saved down?;Is the fulfilment ready to go back to usual process?
OPEN_AIG_LIFE_COVER_INVESTMENT_CHECKS,a2hSl0000004HnOIAU,OPEN_AIG_LIFE_COVER,,a2gSl000000Q2qSIAS,Investment checks Open AIG Life Cover,Complete,,FulfilmentScreenInvestmentChecks,fulfilment_investment_checks,Investment checks,Has the policy been set up correctly in IO?;Was the policy placed in force correctly?
OPEN_AIG_INCOME_PROTECTION_SUBMIT_FULFILMENT,a2hSl0000004HnPIAU,OPEN_AIG_INCOME_PROTECTION,,a2gSl000000Q2qTIAS,Submit fulfilment Open AIG Income Protection,Chase provider,,FulfilmentScreenSubmitInflowFufilment,submit_protection_fulfilment,Submit fulfilment,Has the policy been submitted on LifeQuote?;Has the client been informed of the next steps?
OPEN_AIG_INCOME_PROTECTION_CHASE_CLIENT_ACTION,a2hSl0000004HnPIAU,OPEN_AIG_INCOME_PROTECTION,,a2gSl000000Q2qUIAS,Chase client action Open AIG Income Protection,Investment checks,,FulfilmentScreenChaseProtectionClient,chase_client_acceptance,Chase client action,Have any changes to the policy type been flagged to planning?;Has LifeQuote been informed of the policy start date?;Has the policy been added to IO and the ID added to Salesforce?;Has the policy been added to the clients Google Drive?
OPEN_AIG_INCOME_PROTECTION_AWAITING_AD_HOC_ACTION,a2hSl0000004HnPIAU,OPEN_AIG_INCOME_PROTECTION,,a2gSl000000Q2qVIAS,Awaiting ad hoc action Open AIG Income Protection,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,Has the action been completed and any relevant documents been saved down?;Is the fulfilment ready to go back to usual process?
OPEN_AIG_INCOME_PROTECTION_INVESTMENT_CHECKS,a2hSl0000004HnPIAU,OPEN_AIG_INCOME_PROTECTION,,a2gSl000000Q2qWIAS,Investment checks Open AIG Income Protection,Complete,,FulfilmentScreenInvestmentChecks,fulfilment_investment_checks,Investment checks,Has the policy been set up correctly in IO?;Was the policy placed in force correctly?
OPEN_AIG_LIFE_&_CIC_SUBMIT_FULFILMENT,a2hSl0000004HnQIAU,OPEN_AIG_LIFE_CIC,,a2gSl000000Q2qXIAS,Submit fulfilment Open AIG Life & CIC,Chase provider,,FulfilmentScreenSubmitInflowFufilment,submit_protection_fulfilment,Submit fulfilment,Has the policy been submitted on LifeQuote?;Has the client been informed of the next steps?
OPEN_AIG_LIFE_&_CIC_CHASE_CLIENT_ACTION,a2hSl0000004HnQIAU,OPEN_AIG_LIFE_CIC,,a2gSl000000Q2qYIAS,Chase client action Open AIG Life & CIC,Investment checks,,FulfilmentScreenChaseProtectionClient,chase_client_acceptance,Chase client action,Have any changes to the policy type been flagged to planning?;Has LifeQuote been informed of the policy start date?;Has the policy been added to IO and the ID added to Salesforce?;Has the policy been added to the clients Google Drive?
OPEN_AIG_LIFE_&_CIC_AWAITING_AD_HOC_ACTION,a2hSl0000004HnQIAU,OPEN_AIG_LIFE_CIC,,a2gSl000000Q2qZIAS,Awaiting ad hoc action Open AIG Life & CIC,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,Has the action been completed and any relevant documents been saved down?;Is the fulfilment ready to go back to usual process?
OPEN_AIG_LIFE_&_CIC_INVESTMENT_CHECKS,a2hSl0000004HnQIAU,OPEN_AIG_LIFE_CIC,,a2gSl000000Q2qaIAC,Investment checks Open AIG Life & CIC,Complete,,FulfilmentScreenInvestmentChecks,fulfilment_investment_checks,Investment checks,Has the policy been set up correctly in IO?;Was the policy placed in force correctly?
OPEN_LV_RELEVANT_LIFE_COVER_CHASE_PROVIDER,a2hSl0000004HnBIAU,OPEN_LV_RELEVANT_LIFE_COVER,,a2gSl000000Q2qbIAC,Chase provider Open LV Relevant Life Cover,Chase client action,,FulfilmentScreenChaseProtectionProvider,chase_lifequote,Chase provider,Have the policy documents been uploaded to the clients dropbox?;Have we emailed the client for acceptance?;Have the documents been added to Google Drive?
OPEN_LV_FAMILY_INCOME_BENEFIT_CHASE_PROVIDER,a2hSl0000004HnCIAU,OPEN_LV_FAMILY_INCOME_BENEFIT,,a2gSl000000Q2qcIAC,Chase provider Open LV Family Income Benefit,Chase client action,,FulfilmentScreenChaseProtectionProvider,chase_lifequote,Chase provider,Have the policy documents been uploaded to the clients dropbox?;Have we emailed the client for acceptance?;Have the documents been added to Google Drive?
OPEN_LV_LIFE_COVER_CHASE_PROVIDER,a2hSl0000004HnDIAU,OPEN_LV_LIFE_COVER,,a2gSl000000Q2qdIAC,Chase provider Open LV Life Cover,Chase client action,,FulfilmentScreenChaseProtectionProvider,chase_lifequote,Chase provider,Have the policy documents been uploaded to the clients dropbox?;Have we emailed the client for acceptance?;Have the documents been added to Google Drive?
OPEN_LV_INCOME_PROTECTION_CHASE_PROVIDER,a2hSl0000004HnEIAU,OPEN_LV_INCOME_PROTECTION,,a2gSl000000Q2qeIAC,Chase provider Open LV Income Protection,Chase client action,,FulfilmentScreenChaseProtectionProvider,chase_lifequote,Chase provider,Have the policy documents been uploaded to the clients dropbox?;Have we emailed the client for acceptance?;Have the documents been added to Google Drive?
OPEN_LV_LIFE_&_CIC_CHASE_PROVIDER,a2hSl0000004HnFIAU,OPEN_LV_LIFE_CIC,,a2gSl000000Q2qfIAC,Chase provider Open LV Life & CIC,Chase client action,,FulfilmentScreenChaseProtectionProvider,chase_lifequote,Chase provider,Have the policy documents been uploaded to the clients dropbox?;Have we emailed the client for acceptance?;Have the documents been added to Google Drive?
CANCEL_FAMILY_INCOME_BENEFIT_SUBMIT_FULFILMENT,a2hSl0000004HnHIAU,CANCEL_FAMILY_INCOME_BENEFIT,,a2gSl000000Q2qgIAC,Submit fulfilment Cancel Family Income Benefit,Chase client action,,FulfilmentScreenSubmitInflowFufilment,submit_cancel_protection,Submit fulfilment,Have you emailed the client to let them know this is required?
CANCEL_LIFE_COVER_SUBMIT_FULFILMENT,a2hSl0000004HnIIAU,CANCEL_LIFE_COVER,,a2gSl000000Q2qhIAC,Submit fulfilment Cancel Life Cover,Chase client action,,FulfilmentScreenSubmitInflowFufilment,submit_cancel_protection,Submit fulfilment,Have you emailed the client to let them know?
CANCEL_INCOME_PROTECTION_SUBMIT_FULFILMENT,a2hSl0000004HnJIAU,CANCEL_INCOME_PROTECTION,,a2gSl000000Q2qiIAC,Submit fulfilment Cancel Income Protection,Chase client action,,FulfilmentScreenSubmitInflowFufilment,submit_cancel_protection,Submit fulfilment,Have you emailed the client to let them know?
CANCEL_LIFE_&_CIC_SUBMIT_FULFILMENT,a2hSl0000004HnKIAU,CANCEL_LIFE_CIC,,a2gSl000000Q2qjIAC,Submit fulfilment Cancel Life & CIC,Chase client action,,FulfilmentScreenSubmitInflowFufilment,submit_cancel_protection,Submit fulfilment,Have you emailed the client to let them know?
OPEN_AIG_RELEVANT_LIFE_COVER_CHASE_PROVIDER,a2hSl0000004HnMIAU,OPEN_AIG_RELEVANT_LIFE_COVER,,a2gSl000000Q2qkIAC,Chase provider Open AIG Relevant Life Cover,Chase client action,,FulfilmentScreenChaseProtectionProvider,chase_lifequote,Chase provider,Have the policy documents been uploaded to the clients dropbox?;Have we emailed the client for acceptance?;Have the documents been added to Google Drive?
OPEN_AIG_FAMILY_INCOME_BENEFIT_CHASE_PROVIDER,a2hSl0000004HnNIAU,OPEN_AIG_FAMILY_INCOME_BENEFIT,,a2gSl000000Q2qlIAC,Chase provider Open AIG Family Income Benefit,Chase client action,,FulfilmentScreenChaseProtectionProvider,chase_lifequote,Chase provider,Have the policy documents been uploaded to the clients dropbox?;Have we emailed the client for acceptance?;Have the documents been added to Google Drive?
OPEN_AIG_LIFE_COVER_CHASE_PROVIDER,a2hSl0000004HnOIAU,OPEN_AIG_LIFE_COVER,,a2gSl000000Q2qmIAC,Chase provider Open AIG Life Cover,Chase client action,,FulfilmentScreenChaseProtectionProvider,chase_lifequote,Chase provider,Have the policy documents been uploaded to the clients dropbox?;Have we emailed the client for acceptance?;Have the documents been added to Google Drive?
OPEN_AIG_INCOME_PROTECTION_CHASE_PROVIDER,a2hSl0000004HnPIAU,OPEN_AIG_INCOME_PROTECTION,,a2gSl000000Q2qnIAC,Chase provider Open AIG Income Protection,Chase client action,,FulfilmentScreenChaseProtectionProvider,chase_lifequote,Chase provider,Have the policy documents been uploaded to the clients dropbox?;Have we emailed the client for acceptance?;Have the documents been added to Google Drive?
OPEN_AIG_LIFE_&_CIC_CHASE_PROVIDER,a2hSl0000004HnQIAU,OPEN_AIG_LIFE_CIC,,a2gSl000000Q2qoIAC,Chase provider Open AIG Life & CIC,Chase client action,,FulfilmentScreenChaseProtectionProvider,chase_lifequote,Chase provider,Have the policy documents been uploaded to the clients dropbox?;Have we emailed the client for acceptance?;Have the documents been added to Google Drive?
OPEN_AVIVA_FAMILY_INCOME_BENEFIT_AWAITING_AD_HOC_ACTION,a2hSl0000005gg9IAA,OPEN_AVIVA_FAMILY_INCOME_BENEFIT,,a2gSl000000Q2qpIAC,Awaiting ad hoc action Open Aviva Family Income Benefit,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,Has the action been completed and any relevant documents been saved down?;Is the fulfilment ready to go back to usual process?
OPEN_AVIVA_FAMILY_INCOME_BENEFIT_CHASE_CLIENT_ACTION,a2hSl0000005gg9IAA,OPEN_AVIVA_FAMILY_INCOME_BENEFIT,,a2gSl000000Q2qqIAC,Chase client action Open Aviva Family Income Benefit,Investment checks,,FulfilmentScreenChaseProtectionClient,chase_client_acceptance,Chase client action,Have any changes to the policy type been flagged to planning?;Has LifeQuote been informed of the policy start date?;Has the policy been added to IO and the ID added to Salesforce?;Has the policy been added to the clients Google Drive?
OPEN_AVIVA_FAMILY_INCOME_BENEFIT_CHASE_PROVIDER,a2hSl0000005gg9IAA,OPEN_AVIVA_FAMILY_INCOME_BENEFIT,,a2gSl000000Q2qrIAC,Chase provider Open Aviva Family Income Benefit,Chase client action,,FulfilmentScreenChaseProtectionProvider,chase_lifequote,Chase provider,Have the policy documents been uploaded to the clients dropbox?;Have we emailed the client for acceptance?;Have the documents been added to Google Drive?
OPEN_AVIVA_FAMILY_INCOME_BENEFIT_INVESTMENT_CHECKS,a2hSl0000005gg9IAA,OPEN_AVIVA_FAMILY_INCOME_BENEFIT,,a2gSl000000Q2qsIAC,Investment checks Open Aviva Family Income Benefit,Complete,,FulfilmentScreenInvestmentChecks,fulfilment_investment_checks,Investment checks,Has the policy been set up correctly in IO?;Was the policy placed in force correctly?
OPEN_AVIVA_FAMILY_INCOME_BENEFIT_SUBMIT_FULFILMENT,a2hSl0000005gg9IAA,OPEN_AVIVA_FAMILY_INCOME_BENEFIT,,a2gSl000000Q2qtIAC,Submit fulfilment Open Aviva Family Income Benefit,Chase provider,,FulfilmentScreenSubmitInflowFufilment,submit_protection_fulfilment,Submit fulfilment,Has the policy been submitted on LifeQuote?;Has the client been informed of the next steps?
OPEN_AVIVA_INCOME_PROTECTION_AWAITING_AD_HOC_ACTION,a2hSl0000005ggAIAQ,OPEN_AVIVA_INCOME_PROTECTION,,a2gSl000000Q2quIAC,Awaiting ad hoc action Open Aviva Income Protection,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,Has the action been completed and any relevant documents been saved down?;Is the fulfilment ready to go back to usual process?
OPEN_AVIVA_INCOME_PROTECTION_CHASE_CLIENT_ACTION,a2hSl0000005ggAIAQ,OPEN_AVIVA_INCOME_PROTECTION,,a2gSl000000Q2qvIAC,Chase client action Open Aviva Income Protection,Investment checks,,FulfilmentScreenChaseProtectionClient,chase_client_acceptance,Chase client action,Have any changes to the policy type been flagged to planning?;Has LifeQuote been informed of the policy start date?;Has the policy been added to IO and the ID added to Salesforce?;Has the policy been added to the clients Google Drive?
OPEN_AVIVA_INCOME_PROTECTION_CHASE_PROVIDER,a2hSl0000005ggAIAQ,OPEN_AVIVA_INCOME_PROTECTION,,a2gSl000000Q2qwIAC,Chase provider Open Aviva Income Protection,Chase client action,,FulfilmentScreenChaseProtectionProvider,chase_lifequote,Chase provider,Have the policy documents been uploaded to the clients dropbox?;Have we emailed the client for acceptance?;Have the documents been added to Google Drive?
OPEN_AVIVA_INCOME_PROTECTION_INVESTMENT_CHECKS,a2hSl0000005ggAIAQ,OPEN_AVIVA_INCOME_PROTECTION,,a2gSl000000Q2qxIAC,Investment checks Open Aviva Income Protection,Complete,,FulfilmentScreenInvestmentChecks,fulfilment_investment_checks,Investment checks,Has the policy been set up correctly in IO?;Was the policy placed in force correctly?
OPEN_AVIVA_INCOME_PROTECTION_SUBMIT_FULFILMENT,a2hSl0000005ggAIAQ,OPEN_AVIVA_INCOME_PROTECTION,,a2gSl000000Q2qyIAC,Submit fulfilment Open Aviva Income Protection,Chase provider,,FulfilmentScreenSubmitInflowFufilment,submit_protection_fulfilment,Submit fulfilment,Has the policy been submitted on LifeQuote?;Has the client been informed of the next steps?
OPEN_AVIVA_LIFE_&_CIC_AWAITING_AD_HOC_ACTION,a2hSl0000005ggBIAQ,OPEN_AVIVA_LIFE_&_CIC,,a2gSl000000Q2qzIAC,Awaiting ad hoc action Open Aviva Life & CIC,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,Has the action been completed and any relevant documents been saved down?;Is the fulfilment ready to go back to usual process?
OPEN_AVIVA_LIFE_&_CIC_CHASE_CLIENT_ACTION,a2hSl0000005ggBIAQ,OPEN_AVIVA_LIFE_&_CIC,,a2gSl000000Q2r0IAC,Chase client action Open Aviva Life & CIC,Investment checks,,FulfilmentScreenChaseProtectionClient,chase_client_acceptance,Chase client action,Have any changes to the policy type been flagged to planning?;Has LifeQuote been informed of the policy start date?;Has the policy been added to IO and the ID added to Salesforce?;Has the policy been added to the clients Google Drive?
OPEN_AVIVA_LIFE_&_CIC_CHASE_PROVIDER,a2hSl0000005ggBIAQ,OPEN_AVIVA_LIFE_&_CIC,,a2gSl000000Q2r1IAC,Chase provider Open Aviva Life & CIC,Chase client action,,FulfilmentScreenChaseProtectionProvider,chase_lifequote,Chase provider,Have the policy documents been uploaded to the clients dropbox?;Have we emailed the client for acceptance?;Have the documents been added to Google Drive?
OPEN_AVIVA_LIFE_&_CIC_INVESTMENT_CHECKS,a2hSl0000005ggBIAQ,OPEN_AVIVA_LIFE_&_CIC,,a2gSl000000Q2r2IAC,Investment checks Open Aviva Life & CIC,Complete,,FulfilmentScreenInvestmentChecks,fulfilment_investment_checks,Investment checks,Has the policy been set up correctly in IO?;Was the policy placed in force correctly?
OPEN_AVIVA_LIFE_&_CIC_SUBMIT_FULFILMENT,a2hSl0000005ggBIAQ,OPEN_AVIVA_LIFE_&_CIC,,a2gSl000000Q2r3IAC,Submit fulfilment Open Aviva Life & CIC,Chase provider,,FulfilmentScreenSubmitInflowFufilment,submit_protection_fulfilment,Submit fulfilment,Has the policy been submitted on LifeQuote?;Has the client been informed of the next steps?
